country,date,value
Brazil,10/04/2019,0.562225
Brazil,10/04/2019,0.533463
Brazil,10/04/2019,0.023816
Brazil,10/04/2019,0.0252348
Brazil,10/04/2019,0.123409
Brazil,10/04/2019,0.0859469
Brazil,11/04/2019,0.561979
Brazil,11/04/2019,0.536157
Brazil,11/04/2019,0.0135448
Brazil,11/04/2019,0.0195941
Brazil,11/04/2019,0.111717
Brazil,11/04/2019,0.0859093
Brazil,12/04/2019,0.561567
Brazil,12/04/2019,0.514302
Brazil,12/04/2019,0.0206686
Brazil,12/04/2019,0.0253526
Brazil,12/04/2019,0.111361
Brazil,12/04/2019,0.0858464
Brazil,13/04/2019,0.483622
Brazil,13/04/2019,0.501268
Brazil,13/04/2019,0.0215793
Brazil,13/04/2019,0.0225775
Brazil,13/04/2019,0.111161
Brazil,13/04/2019,0.0739308
Brazil,14/04/2019,0.44719
Brazil,14/04/2019,0.41505
Brazil,14/04/2019,0.0200296
Brazil,14/04/2019,0.0191802
Brazil,14/04/2019,0.111175
Brazil,14/04/2019,0.0683616
Brazil,15/04/2019,0.46157
Brazil,15/04/2019,0.524487
Brazil,15/04/2019,0.020077
Brazil,15/04/2019,0.0248902
Brazil,15/04/2019,0.111163
Brazil,15/04/2019,0.0705598
Brazil,16/04/2019,0.470255
Brazil,16/04/2019,0.533669
Brazil,16/04/2019,0.0193385
Brazil,16/04/2019,0.0236142
Brazil,16/04/2019,0.113014
Brazil,16/04/2019,0.0718875
Brazil,17/04/2019,0.490691
Brazil,17/04/2019,0.536102
Brazil,17/04/2019,0.0189074
Brazil,17/04/2019,0.0242599
Brazil,17/04/2019,0.119723
Brazil,17/04/2019,0.0750115
Brazil,18/04/2019,0.517208
Brazil,18/04/2019,0.536992
Brazil,18/04/2019,0.0206347
Brazil,18/04/2019,0.0250098
Brazil,18/04/2019,0.122668
Brazil,18/04/2019,0.0790651
Brazil,19/04/2019,0.480605
Brazil,19/04/2019,0.471394
Brazil,19/04/2019,0.0202286
Brazil,19/04/2019,0.0220566
Brazil,19/04/2019,0.112864
Brazil,19/04/2019,0.0734697
Brazil,20/04/2019,0.48386
Brazil,20/04/2019,0.429152
Brazil,20/04/2019,0.0193856
Brazil,20/04/2019,0.0136404
Brazil,20/04/2019,0.113306
Brazil,20/04/2019,0.0739672
Brazil,21/04/2019,0.424424
Brazil,21/04/2019,0.347812
Brazil,21/04/2019,0.0209586
Brazil,21/04/2019,0.019083
Brazil,21/04/2019,0.112103
Brazil,21/04/2019,0.0648813
Brazil,22/04/2019,0.432907
Brazil,22/04/2019,0.513262
Brazil,22/04/2019,0.0203337
Brazil,22/04/2019,0.0257514
Brazil,22/04/2019,0.124105
Brazil,22/04/2019,0.0661782
Brazil,23/04/2019,0.434688
Brazil,23/04/2019,0.504541
Brazil,23/04/2019,0.0211315
Brazil,23/04/2019,0.0247566
Brazil,23/04/2019,0.114955
Brazil,23/04/2019,0.0664505
Brazil,24/04/2019,0.445571
Brazil,24/04/2019,0.53189
Brazil,24/04/2019,0.0184419
Brazil,24/04/2019,0.0238098
Brazil,24/04/2019,0.111334
Brazil,24/04/2019,0.068114
Brazil,25/04/2019,0.439367
Brazil,25/04/2019,0.534302
Brazil,25/04/2019,0.0198996
Brazil,25/04/2019,0.0228424
Brazil,25/04/2019,0.111164
Brazil,25/04/2019,0.0671657
Brazil,26/04/2019,0.442772
Brazil,26/04/2019,0.536136
Brazil,26/04/2019,0.0201086
Brazil,26/04/2019,0.0243296
Brazil,26/04/2019,0.111143
Brazil,26/04/2019,0.0676862
Brazil,27/04/2019,0.461327
Brazil,27/04/2019,0.503422
Brazil,27/04/2019,0.0203063
Brazil,27/04/2019,0.0210117
Brazil,27/04/2019,0.111181
Brazil,27/04/2019,0.0705227
Brazil,28/04/2019,0.471547
Brazil,28/04/2019,0.412097
Brazil,28/04/2019,0.0207355
Brazil,28/04/2019,0.0169688
Brazil,28/04/2019,0.116076
Brazil,28/04/2019,0.0720851
Brazil,29/04/2019,0.541159
Brazil,29/04/2019,0.523497
Brazil,29/04/2019,0.0197641
Brazil,29/04/2019,0.0219897
Brazil,29/04/2019,0.124705
Brazil,29/04/2019,0.0827266
Brazil,30/04/2019,0.55444
Brazil,30/04/2019,0.533736
Brazil,30/04/2019,0.0193582
Brazil,30/04/2019,0.022836
Brazil,30/04/2019,0.124705
Brazil,30/04/2019,0.0847569
Brazil,01/05/2019,0.547305
Brazil,01/05/2019,0.467285
Brazil,01/05/2019,0.0192208
Brazil,01/05/2019,0.0192116
Brazil,01/05/2019,0.108011
Brazil,01/05/2019,0.0711604
Brazil,02/05/2019,0.555347
Brazil,02/05/2019,0.525189
Brazil,02/05/2019,0.0200332
Brazil,02/05/2019,0.0204066
Brazil,02/05/2019,0.10775
Brazil,02/05/2019,0.0722061
Brazil,03/05/2019,0.530588
Brazil,03/05/2019,0.53417
Brazil,03/05/2019,0.0201344
Brazil,03/05/2019,0.0230918
Brazil,03/05/2019,0.10755
Brazil,03/05/2019,0.0689869
Brazil,04/05/2019,0.43565
Brazil,04/05/2019,0.500652
Brazil,04/05/2019,0.0206755
Brazil,04/05/2019,0.0206971
Brazil,04/05/2019,0.10755
Brazil,04/05/2019,0.056643
Brazil,05/05/2019,0.45211
Brazil,05/05/2019,0.402975
Brazil,05/05/2019,0.0207573
Brazil,05/05/2019,0.0180449
Brazil,05/05/2019,0.10755
Brazil,05/05/2019,0.0587833
Brazil,06/05/2019,0.522654
Brazil,06/05/2019,0.523731
Brazil,06/05/2019,0.0204112
Brazil,06/05/2019,0.0231293
Brazil,06/05/2019,0.10755
Brazil,06/05/2019,0.0679553
Brazil,07/05/2019,0.576302
Brazil,07/05/2019,0.532572
Brazil,07/05/2019,0.0199938
Brazil,07/05/2019,0.0230264
Brazil,07/05/2019,0.108015
Brazil,07/05/2019,0.0749307
Brazil,08/05/2019,0.59271
Brazil,08/05/2019,0.532722
Brazil,08/05/2019,0.0179632
Brazil,08/05/2019,0.0225586
Brazil,08/05/2019,0.10886
Brazil,08/05/2019,0.0770641
Brazil,09/05/2019,0.552625
Brazil,09/05/2019,0.533548
Brazil,09/05/2019,0.0204545
Brazil,09/05/2019,0.0233151
Brazil,09/05/2019,0.10805
Brazil,09/05/2019,0.0718522
Brazil,10/05/2019,0.523409
Brazil,10/05/2019,0.537123
Brazil,10/05/2019,0.0191393
Brazil,10/05/2019,0.0233259
Brazil,10/05/2019,0.10773
Brazil,10/05/2019,0.0680536
Brazil,11/05/2019,0.421694
Brazil,11/05/2019,0.510413
Brazil,11/05/2019,0.0195192
Brazil,11/05/2019,0.0201429
Brazil,11/05/2019,0.107947
Brazil,11/05/2019,0.0548286
Brazil,12/05/2019,0.417084
Brazil,12/05/2019,0.42464
Brazil,12/05/2019,0.0206134
Brazil,12/05/2019,0.0169911
Brazil,12/05/2019,0.110044
Brazil,12/05/2019,0.0542291
Brazil,13/05/2019,0.462107
Brazil,13/05/2019,0.521585
Brazil,13/05/2019,0.0192916
Brazil,13/05/2019,0.0226033
Brazil,13/05/2019,0.109427
Brazil,13/05/2019,0.0600831
Brazil,14/05/2019,0.5308
Brazil,14/05/2019,0.529732
Brazil,14/05/2019,0.0200907
