country,date,value
India,08/04/2019,0.00793683
India,08/04/2019,0.0499201
India,08/04/2019,0.677976
India,08/04/2019,3.49319
India,09/04/2019,1.83974
India,09/04/2019,0.840238
India,09/04/2019,0.00826859
India,09/04/2019,0.0491874
India,09/04/2019,0.658412
India,09/04/2019,3.80888
India,10/04/2019,1.81816
India,10/04/2019,0.841364
India,10/04/2019,0.0102846
India,10/04/2019,0.0506881
India,10/04/2019,0.654259
India,10/04/2019,3.76421
India,11/04/2019,1.83822
India,11/04/2019,0.834141
India,11/04/2019,0.00551405
India,11/04/2019,0.0303039
India,11/04/2019,0.643335
India,11/04/2019,3.80572
India,12/04/2019,1.81125
India,12/04/2019,0.84202
India,12/04/2019,0.00862782
India,12/04/2019,0.0504105
India,12/04/2019,0.651317
India,12/04/2019,3.7499
India,13/04/2019,1.87053
India,13/04/2019,0.80444
India,13/04/2019,0.00808179
India,13/04/2019,0.0497028
India,13/04/2019,0.66641
India,13/04/2019,3.87263
India,14/04/2019,1.85338
India,14/04/2019,0.769871
India,14/04/2019,0.00848474
India,14/04/2019,0.0491164
India,14/04/2019,0.655189
India,14/04/2019,3.83713
India,15/04/2019,1.79508
India,15/04/2019,0.835938
India,15/04/2019,0.00752424
India,15/04/2019,0.0496817
India,15/04/2019,0.636244
India,15/04/2019,3.71642
India,16/04/2019,1.8251
India,16/04/2019,0.842004
India,16/04/2019,0.00772723
India,16/04/2019,0.0484712
India,16/04/2019,0.65888
India,16/04/2019,3.77858
India,17/04/2019,1.71238
India,17/04/2019,0.818034
India,17/04/2019,0.00826108
India,17/04/2019,0.0498237
India,17/04/2019,0.705344
India,17/04/2019,3.54521
India,18/04/2019,1.61762
India,18/04/2019,0.83301
India,18/04/2019,0.00812342
India,18/04/2019,0.049065
India,18/04/2019,0.685344
India,18/04/2019,3.34901
India,19/04/2019,1.66154
India,19/04/2019,0.801307
India,19/04/2019,0.0083655
India,19/04/2019,0.0493224
India,19/04/2019,0.660203
India,19/04/2019,3.43994
India,20/04/2019,1.70087
India,20/04/2019,0.813012
India,20/04/2019,0.00826559
India,20/04/2019,0.0486095
India,20/04/2019,0.647785
India,20/04/2019,3.52138
India,21/04/2019,1.73448
India,21/04/2019,0.727859
India,21/04/2019,0.00850366
India,21/04/2019,0.0493578
India,21/04/2019,0.640217
India,21/04/2019,3.59096
India,22/04/2019,1.68391
India,22/04/2019,0.828989
India,22/04/2019,0.00767565
India,22/04/2019,0.0489612
India,22/04/2019,0.629044
India,22/04/2019,3.48627
India,23/04/2019,1.77627
India,23/04/2019,0.831748
India,23/04/2019,0.00788636
India,23/04/2019,0.0480011
India,23/04/2019,0.614984
India,23/04/2019,3.67748
India,24/04/2019,1.78719
India,24/04/2019,0.835907
India,24/04/2019,0.00831166
India,24/04/2019,0.0493921
India,24/04/2019,0.644629
India,24/04/2019,3.70009
India,25/04/2019,1.83027
India,25/04/2019,0.833041
India,25/04/2019,0.00830267
India,25/04/2019,0.049415
India,25/04/2019,0.634826
India,25/04/2019,3.78927
India,26/04/2019,1.89664
India,26/04/2019,0.839244
India,26/04/2019,0.00849595
India,26/04/2019,0.0508155
India,26/04/2019,0.637882
India,26/04/2019,3.92668
India,27/04/2019,1.89765
India,27/04/2019,0.821054
India,27/04/2019,0.00831693
India,27/04/2019,0.0497374
India,27/04/2019,0.62974
India,27/04/2019,3.92877
India,28/04/2019,1.89324
India,28/04/2019,0.743005
India,28/04/2019,0.00850053
India,28/04/2019,0.0506121
India,28/04/2019,0.625275
India,28/04/2019,3.91964
India,29/04/2019,1.81467
India,29/04/2019,0.827794
India,29/04/2019,0.00773928
India,29/04/2019,0.0503123
India,29/04/2019,0.613617
India,29/04/2019,3.75698
India,30/04/2019,1.86839
India,30/04/2019,0.831585
India,30/04/2019,0.00788568
India,30/04/2019,0.0491946
India,30/04/2019,0.643698
India,30/04/2019,3.8682
India,01/05/2019,1.8657
India,01/05/2019,0.868442
India,01/05/2019,0.00844361
India,01/05/2019,0.0503608
India,01/05/2019,0.700541
India,01/05/2019,3.7319
India,02/05/2019,1.73833
India,02/05/2019,0.882639
India,02/05/2019,0.00802766
India,02/05/2019,0.049786
India,02/05/2019,0.712168
India,02/05/2019,3.47712
India,03/05/2019,1.74155
India,03/05/2019,0.888976
India,03/05/2019,0.00810921
India,03/05/2019,0.0456704
India,03/05/2019,0.71743
India,03/05/2019,3.48357
India,04/05/2019,1.69254
India,04/05/2019,0.872261
India,04/05/2019,0.00843162
India,04/05/2019,0.0449133
India,04/05/2019,0.706922
India,04/05/2019,3.38553
India,05/05/2019,1.71223
India,05/05/2019,0.790091
India,05/05/2019,0.00837588
India,05/05/2019,0.0506648
India,05/05/2019,0.704011
India,05/05/2019,3.42491
India,06/05/2019,1.74106
India,06/05/2019,0.881611
India,06/05/2019,0.00748775
India,06/05/2019,0.0512887
India,06/05/2019,0.699897
India,06/05/2019,3.48258
India,07/05/2019,1.85101
India,07/05/2019,0.875348
India,07/05/2019,0.00768749
India,07/05/2019,0.0498893
India,07/05/2019,0.693815
India,07/05/2019,3.70251
India,08/05/2019,1.84853
India,08/05/2019,0.874056
India,08/05/2019,0.00798242
India,08/05/2019,0.0518929
India,08/05/2019,0.690073
India,08/05/2019,3.69755
India,09/05/2019,1.86035
India,09/05/2019,0.873408
India,09/05/2019,0.00815886
India,09/05/2019,0.051563
India,09/05/2019,0.669939
India,09/05/2019,3.7212
India,10/05/2019,1.88747
India,10/05/2019,0.88161
India,10/05/2019,0.00849216
India,10/05/2019,0.0528185
India,10/05/2019,0.679552
India,10/05/2019,3.77543
India,11/05/2019,1.92389
India,11/05/2019,0.853205
India,11/05/2019,0.00825532
India,11/05/2019,0.0519265
India,11/05/2019,0.698116
India,11/05/2019,3.84828
India,12/05/2019,1.89943
India,12/05/2019,0.570166
India,12/05/2019,0.00831676
India,12/05/2019,0.051948
India,12/05/2019,0.684685
India,12/05/2019,3.79935
India,13/05/2019,1.84441
India,13/05/2019,0.869326
India,13/05/2019,0.00758608
India,13/05/2019,0.052373
India,13/05/2019,0.690693
India,13/05/2019,3.6893
India,14/05/2019,1.86216
India,14/05/2019,0.87259
India,14/05/2019,0.00789111
India,14/05/2019,0.0506903
India,14/05/2019,0.692795
India,14/05/2019,3.7248
India,15/05/2019,1.86909
India,15/05/2019,0.884069
India,15/05/2019,0.00821885
India,15/05/2019,0.0525893
India,15/05/2019,0.693408
India,15/05/2019,3.73867
India,16/05/2019,1.86909
India,16/05/2019,0.875471
India,16/05/2019,0.00813503
India,16/05/2019,0.0532501
India,16/05/2019,0.691123
India,16/05/2019,3.73867
India,17/05/2019,1.91078
India,17/05/2019,0.885546
India,17/05/2019,0.00843827
India,17/05/2019,0.0531104
India,17/05/2019,0.69264
India,17/05/2019,3.82207
India,18/05/2019,1.876
India,18/05/2019,0.849417
India,18/05/2019,0.00840348
India,18/05/2019,0.0522186
India,18/05/2019,0.686791
India,18/05/2019,3.75249
India,19/05/2019,1.82862
India,19/05/2019,0.761848
India,19/05/2019,0.00845343
India,19/05/2019,0.0518296
India,19/05/2019,0.671599
India,19/05/2019,3.65773
India,20/05/2019,1.83605
India,20/05/2019,0.871244
India,20/05/2019,0.00790245
India,20/05/2019,0.0527489
India,20/05/2019,0.676181
India,20/05/2019,3.67258
India,21/05/2019,1.93727
India,21/05/2019,0.880262
India,21/05/2019,0.00783468
India,21/05/2019,0.0512841
India,21/05/2019,0.666537
India,21/05/2019,3.87505
India,22/05/2019,1.9978
India,22/05/2019,0.878436
India,22/05/2019,0.00836571
India,22/05/2019,0.0530699
India,22/05/2019,0.6638
India,22/05/2019,3.99613
India,23/05/2019,1.9915
India,23/05/2019,0.863051
India,23/05/2019,0.00807179
India,23/05/2019,0.0532641
India,23/05/2019,0.687492
India,23/05/2019,3.98351
India,24/05/2019,1.97659
India,24/05/2019,0.878268
India,24/05/2019,0.00836471
India,24/05/2019,0.0538366
India,24/05/2019,0.698017
India,24/05/2019,3.9537
India,25/05/2019,1.90003
