country,date,value
Spain,15/04/2019,0.0902418
Spain,15/04/2019,0.102485
Spain,16/04/2019,0.266068
Spain,16/04/2019,0.269063
Spain,16/04/2019,0.0498173
Spain,16/04/2019,0.00825317
Spain,16/04/2019,0.0989721
Spain,16/04/2019,0.130153
Spain,17/04/2019,0.175237
Spain,17/04/2019,0.26618
Spain,17/04/2019,0.052391
Spain,17/04/2019,0.00908759
Spain,17/04/2019,0.0949329
Spain,17/04/2019,0.0857213
Spain,18/04/2019,0.20985
Spain,18/04/2019,0.254385
Spain,18/04/2019,0.0505464
Spain,18/04/2019,0.00859366
Spain,18/04/2019,0.11463
Spain,18/04/2019,0.102653
Spain,19/04/2019,0.153855
Spain,19/04/2019,0.227925
Spain,19/04/2019,0.0526832
Spain,19/04/2019,0.00802185
Spain,19/04/2019,0.112653
Spain,19/04/2019,0.075262
Spain,20/04/2019,0.129664
Spain,20/04/2019,0.159427
Spain,20/04/2019,0.0581827
Spain,20/04/2019,0.00816625
Spain,20/04/2019,0.102284
Spain,20/04/2019,0.0634282
Spain,21/04/2019,0.148849
Spain,21/04/2019,0.109325
Spain,21/04/2019,0.0575764
Spain,21/04/2019,0.00914724
Spain,21/04/2019,0.115265
Spain,21/04/2019,0.072813
Spain,22/04/2019,0.212376
Spain,22/04/2019,0.246619
Spain,22/04/2019,0.0524631
Spain,22/04/2019,0.00929215
Spain,22/04/2019,0.105556
Spain,22/04/2019,0.103889
Spain,23/04/2019,0.181003
Spain,23/04/2019,0.285882
Spain,23/04/2019,0.0518601
Spain,23/04/2019,0.00906214
Spain,23/04/2019,0.121614
Spain,23/04/2019,0.0885419
Spain,24/04/2019,0.13688
Spain,24/04/2019,0.288425
Spain,24/04/2019,0.0495949
Spain,24/04/2019,0.00893952
Spain,24/04/2019,0.124883
Spain,24/04/2019,0.0669582
Spain,25/04/2019,0.135941
Spain,25/04/2019,0.288926
Spain,25/04/2019,0.0481046
Spain,25/04/2019,0.00888779
Spain,25/04/2019,0.114128
Spain,25/04/2019,0.0664987
Spain,26/04/2019,0.188619
Spain,26/04/2019,0.292204
Spain,26/04/2019,0.0515228
Spain,26/04/2019,0.00947587
Spain,26/04/2019,0.112258
Spain,26/04/2019,0.0922673
Spain,27/04/2019,0.180407
Spain,27/04/2019,0.196631
Spain,27/04/2019,0.0571057
Spain,27/04/2019,0.00802463
Spain,27/04/2019,0.0998447
Spain,27/04/2019,0.0882502
Spain,28/04/2019,0.163619
Spain,28/04/2019,0.129659
Spain,28/04/2019,0.0560622
Spain,28/04/2019,0.00852081
Spain,28/04/2019,0.0892809
Spain,28/04/2019,0.0800383
Spain,29/04/2019,0.259317
Spain,29/04/2019,0.277239
Spain,29/04/2019,0.0506174
Spain,29/04/2019,0.00892288
Spain,29/04/2019,0.0849926
Spain,29/04/2019,0.126851
Spain,30/04/2019,0.250771
Spain,30/04/2019,0.286374
Spain,30/04/2019,0.0485839
Spain,30/04/2019,0.00885296
Spain,30/04/2019,0.0819344
Spain,30/04/2019,0.122671
Spain,01/05/2019,0.167094
Spain,01/05/2019,0.221915
Spain,01/05/2019,0.0493933
Spain,01/05/2019,0.0079729
Spain,01/05/2019,0.0822446
Spain,01/05/2019,0.0797683
Spain,02/05/2019,0.18604
Spain,02/05/2019,0.241274
Spain,02/05/2019,0.0490173
Spain,02/05/2019,0.0082324
Spain,02/05/2019,0.0850039
Spain,02/05/2019,0.0888129
Spain,03/05/2019,0.207381
Spain,03/05/2019,0.25725
Spain,03/05/2019,0.0519124
Spain,03/05/2019,0.00905228
Spain,03/05/2019,0.104023
Spain,03/05/2019,0.0990004
Spain,04/05/2019,0.167529
Spain,04/05/2019,0.170806
Spain,04/05/2019,0.056654
Spain,04/05/2019,0.00812968
Spain,04/05/2019,0.0994101
Spain,04/05/2019,0.079976
Spain,05/05/2019,0.14745
Spain,05/05/2019,0.128721
Spain,05/05/2019,0.0555274
Spain,05/05/2019,0.00876029
Spain,05/05/2019,0.0990108
Spain,05/05/2019,0.0703906
Spain,06/05/2019,0.256655
Spain,06/05/2019,0.265551
Spain,06/05/2019,0.0511573
Spain,06/05/2019,0.00892833
Spain,06/05/2019,0.0905179
Spain,06/05/2019,0.122523
Spain,07/05/2019,0.242092
Spain,07/05/2019,0.266052
Spain,07/05/2019,0.0492906
Spain,07/05/2019,0.00838891
Spain,07/05/2019,0.0801281
Spain,07/05/2019,0.115571
Spain,08/05/2019,0.144982
Spain,08/05/2019,0.267512
Spain,08/05/2019,0.0501671
Spain,08/05/2019,0.00881117
Spain,08/05/2019,0.0759581
Spain,08/05/2019,0.0692125
Spain,09/05/2019,0.195074
Spain,09/05/2019,0.271602
Spain,09/05/2019,0.0420424
Spain,09/05/2019,0.00862759
Spain,09/05/2019,0.0806136
Spain,09/05/2019,0.0931253
Spain,10/05/2019,0.209701
Spain,10/05/2019,0.275915
Spain,10/05/2019,0.0546468
Spain,10/05/2019,0.00913705
Spain,10/05/2019,0.0664767
Spain,10/05/2019,0.100108
Spain,11/05/2019,0.201997
Spain,11/05/2019,0.177973
Spain,11/05/2019,0.0571466
Spain,11/05/2019,0.00783838
Spain,11/05/2019,0.07319
Spain,11/05/2019,0.0964303
Spain,12/05/2019,0.14232
Spain,12/05/2019,0.131648
Spain,12/05/2019,0.0552936
Spain,12/05/2019,0.00852871
Spain,12/05/2019,0.0735567
Spain,12/05/2019,0.0679415
Spain,13/05/2019,0.207535
Spain,13/05/2019,0.266593
Spain,13/05/2019,0.0513235
Spain,13/05/2019,0.00877128
Spain,13/05/2019,0.0719236
Spain,13/05/2019,0.0990741
Spain,14/05/2019,0.261528
Spain,14/05/2019,0.266931
Spain,14/05/2019,0.0492171
Spain,14/05/2019,0.00834918
Spain,14/05/2019,0.0694067
Spain,14/05/2019,0.12485
Spain,15/05/2019,0.259733
Spain,15/05/2019,0.252191
Spain,15/05/2019,0.0499952
Spain,15/05/2019,0.00834047
Spain,15/05/2019,0.0708362
Spain,15/05/2019,0.123993
Spain,16/05/2019,0.238256
Spain,16/05/2019,0.271602
Spain,16/05/2019,0.0475875
Spain,16/05/2019,0.00854891
Spain,16/05/2019,0.0751469
Spain,16/05/2019,0.11374
Spain,17/05/2019,0.176864
Spain,17/05/2019,0.274892
Spain,17/05/2019,0.0523654
Spain,17/05/2019,0.00903647
Spain,17/05/2019,0.100199
Spain,17/05/2019,0.0844322
Spain,18/05/2019,0.203859
Spain,18/05/2019,0.176382
Spain,18/05/2019,0.0574766
Spain,18/05/2019,0.00787498
Spain,18/05/2019,0.103454
Spain,18/05/2019,0.0973193
Spain,19/05/2019,0.213503
Spain,19/05/2019,0.120409
Spain,19/05/2019,0.0551453
Spain,19/05/2019,0.0085518
Spain,19/05/2019,0.0990244
Spain,19/05/2019,0.101923
Spain,20/05/2019,0.287891
Spain,20/05/2019,0.267494
Spain,20/05/2019,0.051874
Spain,20/05/2019,0.00882414
Spain,20/05/2019,0.0870655
Spain,20/05/2019,0.137435
Spain,21/05/2019,0.297947
Spain,21/05/2019,0.265767
Spain,21/05/2019,0.0492194
Spain,21/05/2019,0.00842628
Spain,21/05/2019,0.0751806
Spain,21/05/2019,0.142235
Spain,22/05/2019,0.319921
Spain,22/05/2019,0.266155
Spain,22/05/2019,0.0494383
Spain,22/05/2019,0.00853774
